Layer,ModU,ModV,ECOND_eTX,ECONT_eTX,HD_LD,ModType,MB,Cassette
40,3,0,1,2,LD,FM,10,2
40,3,1,1,1,LD,aM,1,0
40,3,3,1,1,LD,aM,12,0
40,3,4,1,2,LD,FM,1,0
40,3,5,1,2,LD,FM,6,0
40,3,6,1,2,LD,FM,7,0
40,3,7,1,2,LD,FO,8,0
40,3,8,1,2,LD,FO,8,0
40,3,9,1,2,LD,FO,8,0
40,3,10,1,2,LD,FO,8,0
40,3,11,0,0,LD,cO,8,0
40,4,-6,1,1,LD,dO,4,2
40,4,-5,1,2,LD,FO,4,2
40,4,-4,1,2,LD,FO,4,2
40,4,-3,1,2,LD,FO,4,2
40,4,-2,1,2,LD,FO,8,2
40,4,-1,1,2,LD,FM,7,2
40,4,0,1,2,LD,FM,10,2
40,4,1,1,2,LD,FM,1,0
40,4,2,1,2,LD,FM,4,0
40,4,3,1,2,LD,FM,9,0
40,4,4,1,2,LD,FM,12,0
40,4,5,1,2,LD,FM,1,0
40,4,6,1,2,LD,FM,6,0
40,4,7,1,2,LD,FO,3,0
40,4,8,1,2,LD,FO,4,0
40,4,9,1,2,LD,FO,5,0
40,4,10,1,2,LD,FO,5,0
40,4,11,1,1,LD,dO,5,0
40,5,-5,1,1,LD,dO,5,2
40,5,-4,1,2,LD,FO,5,2
40,5,-3,1,2,LD,FO,5,2
40,5,-2,1,2,LD,FO,8,2
40,5,-1,1,2,LD,FO,9,2
40,5,0,1,2,LD,FO,10,2
40,5,1,1,2,LD,FM,1,0
40,5,2,1,2,LD,FM,4,0
40,5,3,1,2,LD,FM,5,0
40,5,4,1,2,LD,FM,9,0
40,5,5,1,2,LD,FM,12,0
40,5,6,1,2,LD,FO,1,0
40,5,7,1,2,LD,FO,2,0
40,5,8,1,2,LD,FO,3,0
40,5,9,1,2,LD,FO,4,0
40,5,10,1,2,LD,FO,5,0
40,5,11,1,1,LD,dO,5,0
40,6,-4,1,1,LD,dO,5,2
40,6,-3,1,2,LD,FO,5,2
40,6,-2,1,2,LD,FO,8,2
40,6,-1,1,2,LD,FO,9,2
40,6,0,1,2,LD,FO,11,2
40,6,1,1,2,LD,FO,0,0
40,6,2,1,2,LD,FO,4,0
40,6,3,1,2,LD,FO,5,0
40,6,4,1,2,LD,FO,5,0
40,6,5,1,2,LD,FO,9,0
40,6,6,1,2,LD,FO,13,0
40,6,7,1,2,LD,FO,0,0
40,6,8,1,2,LD,FO,2,0
40,6,9,1,2,LD,FO,3,0
40,6,10,1,2,LD,FO,4,0
40,6,11,1,1,LD,dO,5,0
40,7,-3,1,1,LD,dO,5,2
40,7,-2,1,2,LD,FO,8,2
40,7,-1,1,2,LD,FO,9,2
40,7,0,1,2,LD,FO,11,2
40,7,1,1,2,LD,FO,0,0
40,7,2,1,2,LD,FO,2,0
40,7,3,1,2,LD,FO,3,0
40,7,4,1,2,LD,FO,8,0
40,7,5,1,2,LD,FO,10,0
40,7,6,1,2,LD,FO,11,0
40,7,7,1,2,LD,FO,13,0
40,7,8,1,2,LD,FO,0,0
40,7,9,1,2,LD,FO,2,0
40,7,10,1,2,LD,FO,3,0
40,7,11,1,1,LD,dO,4,0
40,8,-2,0,0,LD,cO,8,2
40,8,-1,1,2,LD,FO,9,2
40,8,0,1,2,LD,FO,11,2
40,8,1,1,2,LD,FO,0,0
40,8,2,1,2,LD,FO,2,0
40,8,3,1,2,LD,FO,3,0
40,8,4,1,2,LD,FO,7,0
40,8,5,1,2,LD,FO,8,0
40,8,6,1,2,LD,FO,10,0
40,8,7,1,2,LD,FO,11,0
40,8,8,1,2,LD,FO,13,0
40,8,9,1,2,LD,FO,0,0
40,8,10,1,2,LD,FO,2,0
40,8,11,0,0,LD,cO,3,0
40,9,0,1,1,LD,aO,11,2
40,9,1,1,2,LD,FO,0,0
40,9,2,1,2,LD,FO,2,0
40,9,3,1,2,LD,FO,3,0
40,9,4,1,2,LD,FO,7,0
40,9,5,1,2,LD,FO,6,0
40,9,6,1,2,LD,FO,8,0
40,9,7,1,2,LD,FO,10,0
40,9,8,1,2,LD,FO,11,0
40,9,9,1,2,LD,FO,13,0
40,9,10,1,1,LD,aO,0,0
40,10,2,1,1,LD,aO,2,0
40,10,3,1,2,LD,bO,3,0
40,10,4,1,2,LD,FO,7,0
40,10,5,1,2,LD,FO,6,0
40,10,6,1,2,LD,FO,6,0
40,10,7,1,2,LD,FO,8,0
40,10,8,1,2,LD,bO,10,0
40,10,9,1,1,LD,aO,11,0
40,11,5,0,0,LD,cO,6,0
40,11,6,0,0,LD,cO,6,0
40,11,7,0,0,LD,cO,8,0
41,-10,-6,0,0,LD,cO,2,1
41,-10,-5,0,0,LD,cO,2,1
41,-9,-8,1,1,LD,aO,5,1
41,-9,-7,1,2,LD,bO,4,1
41,-9,-6,1,2,LD,FO,2,1
41,-9,-5,1,2,LD,FO,2,1
41,-9,-4,1,2,LD,FO,2,1
41,-9,-3,1,2,LD,bO,3,1
41,-9,-2,1,1,LD,aO,1,1
41,-8,-9,1,1,LD,aO,0,2
41,-8,-8,1,2,LD,FO,6,1
41,-8,-7,1,2,LD,FO,5,1
41,-8,-6,1,2,LD,FO,4,1
41,-8,-5,1,2,LD,FO,2,1
41,-8,-4,1,2,LD,FO,2,1
41,-8,-3,1,2,LD,FO,3,1
41,-8,-2,1,2,LD,FO,1,1
41,-8,-1,1,2,LD,FO,0,1
41,-8,0,1,1,LD,aO,7,1
41,-7,-10,0,0,LD,cO,2,2
41,-7,-9,1,2,LD,FO,1,2
41,-7,-8,1,2,LD,FO,0,2
41,-7,-7,1,2,LD,FO,6,1
41,-7,-6,1,2,LD,FO,5,1
41,-7,-5,1,2,LD,FO,4,1
41,-7,-4,1,2,LD,FO,2,1
41,-7,-3,1,2,LD,FO,3,1
41,-7,-2,1,2,LD,FO,1,1
41,-7,-1,1,2,LD,FO,0,1
41,-7,0,1,2,LD,FO,7,1
41,-7,1,1,2,LD,FO,6,1
41,-7,2,0,0,LD,cO,5,1
41,-6,-10,1,1,LD,dO,3,2
41,-6,-9,1,2,LD,FO,2,2
41,-6,-8,1,2,LD,FO,1,2
41,-6,-7,1,2,LD,FO,0,2
41,-6,-6,1,2,LD,FO,6,1
41,-6,-5,1,2,LD,FO,5,1
41,-6,-4,1,2,LD,FO,4,1
41,-6,-3,1,2,LD,FO,3,1
41,-6,-2,1,2,LD,FO,1,1
41,-6,-1,1,2,LD,FO,0,1
41,-6,0,1,2,LD,FO,7,1
41,-6,1,1,2,LD,FO,6,1
41,-6,2,1,2,LD,FO,5,1
41,-6,3,1,1,LD,dO,4,1
41,-5,-10,1,1,LD,dO,4,2
41,-5,-9,1,2,LD,FO,3,2
41,-5,-8,1,2,LD,FO,2,2
41,-5,-7,1,2,LD,FO,1,2
41,-5,-6,1,2,LD,FO,0,2
41,-5,-5,1,2,LD,FM,6,1
41,-5,-4,1,2,LD,FM,5,1
41,-5,-3,1,2,LD,FM,3,1
41,-5,-2,1,2,LD,FM,1,1
41,-5,-1,1,2,LD,FM,0,1
41,-5,0,1,2,LD,FO,7,1
41,-5,1,1,2,LD,FO,6,1
41,-5,2,1,2,LD,FO,5,1
41,-5,3,1,2,LD,FO,4,1
41,-5,4,1,1,LD,dO,4,1
41,-4,-10,1,1,LD,dO,4,2
41,-4,-9,1,2,LD,FO,4,2
41,-4,-8,1,2,LD,FO,3,2
41,-4,-7,1,2,LD,FO,2,2
41,-4,-6,1,2,LD,FO,1,2
41,-4,-5,1,2,LD,FM,0,2
41,-4,-4,1,2,LD,FM,6,1
41,-4,-3,1,2,LD,bM,5,1
41,-4,-2,1,2,LD,bM,1,1
41,-4,-1,1,2,LD,FM,0,1
41,-4,0,1,2,LD,FM,7,1
41,-4,1,1,2,LD,FO,6,1
41,-4,2,1,2,LD,FO,5,1
41,-4,3,1,2,LD,FO,3,1
41,-4,4,1,2,LD,FO,3,1
41,-4,5,1,1,LD,dO,3,1
41,-3,-10,0,0,LD,cO,5,2
41,-3,-9,1,2,LD,FO,5,2
41,-3,-8,1,2,LD,FO,5,2
41,-3,-7,1,2,LD,FO,5,2
41,-3,-6,1,2,LD,FO,2,2
41,-3,-5,1,2,LD,FM,1,2
41,-3,-4,1,1,LD,aM,0,2
41,-3,0,1,1,LD,aM,7,1
41,-3,1,1,2,LD,FM,6,1
41,-3,2,1,2,LD,FO,2,1
41,-3,3,1,2,LD,FO,2,1
41,-3,4,1,2,LD,FO,2,1
41,-3,5,1,2,LD,FO,2,1
41,-3,6,0,0,LD,cO,2,1
41,-2,-9,1,2,LD,FO,6,2
41,-2,-8,1,2,LD,FO,6,2
41,-2,-7,1,2,LD,FO,6,2
41,-2,-6,1,2,LD,FO,6,2
41,-2,-5,1,2,LD,FM,6,2
41,-2,2,1,2,LD,FM,1,1
41,-2,3,1,2,LD,FO,1,1
41,-2,4,1,2,LD,FO,1,1
41,-2,5,1,2,LD,FO,1,1
41,-2,6,1,2,LD,FO,1,1
41,-1,-9,1,1,LD,aO,7,2
41,-1,-8,1,2,LD,FO,7,2
41,-1,-7,1,2,LD,FO,7,2
41,-1,-6,1,2,LD,FO,7,2
41,-1,-5,1,2,LD,FM,7,2
41,-1,-4,1,1,LD,aM,7,2
41,-1,2,1,1,LD,aM,0,1
41,-1,3,1,2,LD,FM,0,1
41,-1,4,1,2,LD,FO,0,1
41,-1,5,1,2,LD,FO,0,1
41,-1,6,1,2,LD,FO,0,1
41,-1,7,1,1,LD,aO,0,1
41,0,-8,1,2,LD,FO,0,2
41,0,-7,1,2,LD,FO,0,2
41,0,-6,1,2,LD,FO,0,2
41,0,-5,1,2,LD,FM,0,2
41,0,-4,1,2,LD,FM,0,2
41,0,3,1,2,LD,FM,6,0
41,0,4,1,2,LD,FM,6,0
41,0,5,1,2,LD,FO,6,0
41,0,6,1,2,LD,FO,6,0
41,0,7,1,2,LD,FO,6,0
41,1,-8,1,1,LD,aO,1,2
41,1,-7,1,2,LD,FO,1,2
41,1,-6,1,2,LD,FO,1,2
41,1,-5,1,2,LD,FO,1,2
41,1,-4,1,2,LD,FM,1,2
41,1,-3,1,2,LD,bM,1,2
41,1,3,1,2,LD,bM,5,0
41,1,4,1,2,LD,FM,5,0
41,1,5,1,2,LD,FO,5,0
41,1,6,1,2,LD,FO,5,0
41,1,7,1,2,LD,FO,5,0
41,1,8,1,1,LD,aO,5,0
41,2,-7,1,2,LD,bO,3,2
41,2,-6,1,2,LD,FO,3,2
41,2,-5,1,2,LD,FO,3,2
41,2,-4,1,2,LD,FO,3,2
41,2,-3,1,2,LD,FM,3,2
41,2,-2,1,2,LD,bM,5,2
41,2,3,1,2,LD,bM,1,0
41,2,4,1,2,LD,FM,3,0
41,2,5,1,2,LD,FO,4,0
41,2,6,1,2,LD,FO,4,0
41,2,7,1,2,LD,FO,4,0
41,2,8,1,2,LD,bO,4,0
41,3,-6,1,2,LD,FO,2,2
41,3,-5,1,2,LD,FO,2,2
41,3,-4,1,2,LD,FO,2,2
41,3,-3,1,2,LD,FO,4,2
41,3,-2,1,2,LD,FM,5,2
41,3,-1,1,2,LD,FM,6,2
41,3,0,1,1,LD,aM,0,0
41,3,2,1,1,LD,aM,7,0
41,3,3,1,2,LD,FM,0,0
41,3,4,1,2,LD,FM,1,0
41,3,5,1,2,LD,FO,3,0
41,3,6,1,2,LD,FO,2,0
41,3,7,1,2,LD,FO,2,0
41,3,8,1,2,LD,FO,2,0
41,4,-6,0,0,LD,cO,2,2
41,4,-5,1,2,LD,FO,2,2
41,4,-4,1,2,LD,FO,2,2
41,4,-3,1,2,LD,FO,4,2
41,4,-2,1,2,LD,FO,5,2
41,4,-1,1,2,LD,FM,6,2
41,4,0,1,2,LD,FM,0,0
41,4,1,1,2,LD,FM,1,0
41,4,2,1,2,LD,FM,6,0
41,4,3,1,2,LD,FM,7,0
41,4,4,1,2,LD,FM,0,0
41,4,5,1,2,LD,FO,1,0
41,4,6,1,2,LD,FO,3,0
41,4,7,1,2,LD,FO,2,0
41,4,8,1,2,LD,FO,2,0
41,4,9,0,0,LD,cO,2,0
41,5,-5,0,0,LD,cO,2,2
41,5,-4,1,2,LD,FO,2,2
41,5,-3,1,2,LD,FO,4,2
41,5,-2,1,2,LD,FO,5,2
41,5,-1,1,2,LD,FO,6,2
41,5,0,1,2,LD,FO,0,0
41,5,1,1,2,LD,FO,1,0
41,5,2,1,2,LD,FO,2,0
41,5,3,1,2,LD,FO,6,0
41,5,4,1,2,LD,FO,7,0
41,5,5,1,2,LD,FO,0,0
41,5,6,1,2,LD,FO,1,0
41,5,7,1,2,LD,FO,3,0
41,5,8,1,2,LD,FO,2,0
41,5,9,0,0,LD,cO,2,0
41,6,-3,1,2,LD,bO,4,2
41,6,-2,1,2,LD,FO,5,2
41,6,-1,1,2,LD,FO,6,2
41,6,0,1,2,LD,FO,0,0
41,6,1,1,2,LD,FO,1,0
41,6,2,1,2,LD,FO,2,0
41,6,3,1,2,LD,FO,5,0
41,6,4,1,2,LD,FO,6,0
41,6,5,1,2,LD,FO,7,0
41,6,6,1,2,LD,FO,0,0
41,6,7,1,2,LD,FO,1,0
41,6,8,1,2,LD,bO,3,0
41,7,-2,1,1,LD,aO,5,2
41,7,-1,1,2,LD,FO,6,2
41,7,0,1,2,LD,FO,0,0
41,7,1,1,2,LD,FO,1,0
41,7,2,1,2,LD,FO,2,0
41,7,3,1,2,LD,FO,3,0
41,7,4,1,2,LD,FO,5,0
41,7,5,1,2,LD,FO,6,0
41,7,6,1,2,LD,FO,7,0
41,7,7,1,2,LD,FO,0,0
41,7,8,1,1,LD,aO,1,0
41,8,0,1,1,LD,aO,0,0
41,8,1,1,2,LD,FO,1,0
41,8,2,1,2,LD,FO,2,0
41,8,3,1,2,LD,FO,3,0
41,8,4,1,2,LD,FO,4,0
41,8,5,1,2,LD,FO,5,0
41,8,6,1,2,LD,FO,6,0
41,8,7,1,1,LD,aO,7,0
41,9,2,0,0,LD,cO,2,0
41,9,3,1,1,LD,dO,3,0
41,9,4,1,1,LD,dO,4,0
41,9,5,1,1,LD,dO,4,0
41,9,6,0,0,LD,cO,5,0
42,-9,-6,0,0,LD,cO,4,1
42,-9,-5,1,1,LD,dO,2,1
42,-9,-4,1,1,LD,dO,2,1
42,-9,-3,1,1,LD,dO,2,1
42,-9,-2,0,0,LD,cO,3,1
42,-8,-7,1,1,LD,aO,6,1
42,-8,-6,1,2,LD,FO,5,1
42,-8,-5,1,2,LD,FO,4,1
42,-8,-4,1,2,LD,FO,2,1
42,-8,-3,1,2,LD,FO,2,1
42,-8,-2,1,2,LD,FO,3,1
42,-8,-1,1,2,LD,FO,1,1
42,-8,0,1,1,LD,aO,0,1
42,-7,-8,1,1,LD,aO,1,2
42,-7,-7,1,2,LD,FO,0,2
42,-7,-6,1,2,LD,FO,6,1
42,-7,-5,1,2,LD,FO,5,1
42,-7,-4,1,2,LD,FO,4,1
42,-7,-3,1,2,LD,FO,2,1
42,-7,-2,1,2,LD,FO,3,1
42,-7,-1,1,2,LD,FO,1,1
42,-7,0,1,2,LD,FO,0,1
42,-7,1,1,2,LD,FO,7,1
42,-7,2,1,1,LD,aO,6,1
42,-6,-8,1,2,LD,bO,2,2
42,-6,-7,1,2,LD,FO,1,2
42,-6,-6,1,2,LD,FO,0,2
42,-6,-5,1,2,LD,FO,6,1
42,-6,-4,1,2,LD,FO,5,1
42,-6,-3,1,2,LD,FO,4,1
42,-6,-2,1,2,LD,FO,3,1
42,-6,-1,1,2,LD,FO,1,1
42,-6,0,1,2,LD,FO,0,1
42,-6,1,1,2,LD,FO,7,1
42,-6,2,1,2,LD,FO,6,1
42,-6,3,1,2,LD,bO,5,1
42,-5,-9,0,0,LD,cO,3,2
42,-5,-8,1,2,LD,FO,4,2
42,-5,-7,1,2,LD,FO,2,2
42,-5,-6,1,2,LD,FO,1,2
42,-5,-5,1,2,LD,FO,0,2
42,-5,-4,1,2,LD,FO,6,1
42,-5,-3,1,2,LD,FO,5,1
42,-5,-2,1,2,LD,FO,3,1
42,-5,-1,1,2,LD,FO,1,1
42,-5,0,1,2,LD,FO,0,1
42,-5,1,1,2,LD,FO,7,1
42,-5,2,1,2,LD,FO,6,1
42,-5,3,1,2,LD,FO,5,1
42,-5,4,1,2,LD,FO,3,1
42,-5,5,0,0,LD,cO,3,1
42,-4,-9,0,0,LD,cO,3,2
42,-4,-8,1,2,LD,FO,3,2
42,-4,-7,1,2,LD,FO,4,2
42,-4,-6,1,2,LD,FO,2,2
42,-4,-5,1,2,LD,FO,1,2
42,-4,-4,1,2,LD,FO,0,2
42,-4,-3,1,2,LD,FM,6,1
42,-4,-2,1,2,LD,FM,5,1
42,-4,-1,1,2,LD,FM,1,1
42,-4,0,1,2,LD,FM,0,1
42,-4,1,1,2,LD,FO,7,1
42,-4,2,1,2,LD,FO,6,1
42,-4,3,1,2,LD,FO,5,1
42,-4,4,1,2,LD,FO,3,1
42,-4,5,1,2,LD,FO,3,1
42,-4,6,0,0,LD,cO,3,1
42,-3,-8,1,2,LD,FO,3,2
42,-3,-7,1,2,LD,FO,3,2
42,-3,-6,1,2,LD,FO,4,2
42,-3,-5,1,2,LD,FO,2,2
42,-3,-4,1,2,LD,FM,1,2
42,-3,-3,1,2,LD,FM,0,2
42,-3,-2,1,1,LD,aM,6,1
42,-3,0,1,1,LD,aM,0,1
42,-3,1,1,2,LD,FM,7,1
42,-3,2,1,2,LD,FM,6,1
42,-3,3,1,2,LD,FO,5,1
42,-3,4,1,2,LD,FO,4,1
42,-3,5,1,2,LD,FO,4,1
42,-3,6,1,2,LD,FO,4,1
42,-2,-8,1,2,LD,bO,5,2
42,-2,-7,1,2,LD,FO,5,2
42,-2,-6,1,2,LD,FO,5,2
42,-2,-5,1,2,LD,FO,5,2
42,-2,-4,1,2,LD,FM,2,2
42,-2,-3,1,2,LD,bM,1,2
42,-2,2,1,2,LD,bM,6,1
42,-2,3,1,2,LD,FM,2,1
42,-2,4,1,2,LD,FO,2,1
42,-2,5,1,2,LD,FO,2,1
42,-2,6,1,2,LD,FO,2,1
42,-2,7,1,2,LD,bO,2,1
42,-1,-8,1,1,LD,aO,6,2
42,-1,-7,1,2,LD,FO,6,2
42,-1,-6,1,2,LD,FO,6,2
42,-1,-5,1,2,LD,FO,6,2
42,-1,-4,1,2,LD,FM,6,2
42,-1,-3,1,2,LD,bM,6,2
42,-1,3,1,2,LD,bM,1,1
42,-1,4,1,2,LD,FM,1,1
42,-1,5,1,2,LD,FO,1,1
42,-1,6,1,2,LD,FO,1,1
42,-1,7,1,2,LD,FO,1,1
42,-1,8,1,1,LD,aO,1,1
42,0,-7,1,2,LD,FO,7,2
42,0,-6,1,2,LD,FO,7,2
42,0,-5,1,2,LD,FO,7,2
42,0,-4,1,2,LD,FO,7,2
42,0,-3,1,2,LD,FM,7,2
42,0,4,1,2,LD,FM,0,1
42,0,5,1,2,LD,FO,0,1
42,0,6,1,2,LD,FO,0,1
42,0,7,1,2,LD,FO,0,1
42,0,8,1,2,LD,FO,0,1
42,1,-7,1,1,LD,aO,0,2
42,1,-6,1,2,LD,FO,0,2
42,1,-5,1,2,LD,FO,0,2
42,1,-4,1,2,LD,FO,0,2
42,1,-3,1,2,LD,FM,0,2
42,1,-2,1,1,LD,aM,0,2
42,1,4,1,1,LD,aM,6,0
42,1,5,1,2,LD,FM,6,0
42,1,6,1,2,LD,FO,6,0
42,1,7,1,2,LD,FO,6,0
42,1,8,1,2,LD,FO,6,0
42,1,9,1,1,LD,aO,6,0
42,2,-6,1,2,LD,FO,1,2
42,2,-5,1,2,LD,FO,1,2
42,2,-4,1,2,LD,FO,1,2
42,2,-3,1,2,LD,FO,1,2
42,2,-2,1,2,LD,FM,1,2
42,2,5,1,2,LD,FM,5,0
42,2,6,1,2,LD,FO,5,0
42,2,7,1,2,LD,FO,5,0
42,2,8,1,2,LD,FO,5,0
42,2,9,1,2,LD,FO,5,0
42,3,-6,0,0,LD,cO,3,2
42,3,-5,1,2,LD,FO,3,2
42,3,-4,1,2,LD,FO,3,2
42,3,-3,1,2,LD,FO,3,2
42,3,-2,1,2,LD,FO,3,2
42,3,-1,1,2,LD,FM,5,2
42,3,0,1,1,LD,aM,6,2
42,3,4,1,1,LD,aM,0,0
42,3,5,1,2,LD,FM,1,0
42,3,6,1,2,LD,FO,3,0
42,3,7,1,2,LD,FO,4,0
42,3,8,1,2,LD,FO,4,0
42,3,9,1,2,LD,FO,4,0
42,3,10,0,0,LD,cO,4,0
42,4,-5,1,1,LD,dO,2,2
42,4,-4,1,2,LD,FO,2,2
42,4,-3,1,2,LD,FO,2,2
42,4,-2,1,2,LD,FO,4,2
42,4,-1,1,2,LD,FO,5,2
42,4,0,1,2,LD,FM,6,2
42,4,1,1,2,LD,FM,0,0
42,4,2,1,2,LD,bM,1,0
42,4,3,1,2,LD,bM,6,0
42,4,4,1,2,LD,FM,7,0
42,4,5,1,2,LD,FM,0,0
42,4,6,1,2,LD,FO,1,0
42,4,7,1,2,LD,FO,3,0
42,4,8,1,2,LD,FO,2,0
42,4,9,1,2,LD,FO,2,0
42,4,10,1,1,LD,dO,2,0
42,5,-4,1,1,LD,dO,2,2
42,5,-3,1,2,LD,FO,2,2
42,5,-2,1,2,LD,FO,4,2
42,5,-1,1,2,LD,FO,5,2
42,5,0,1,2,LD,FO,6,2
42,5,1,1,2,LD,FO,0,0
42,5,2,1,2,LD,FM,1,0
42,5,3,1,2,LD,FM,2,0
42,5,4,1,2,LD,FM,6,0
42,5,5,1,2,LD,FO,7,0
42,5,6,1,2,LD,FO,0,0
42,5,7,1,2,LD,FO,1,0
42,5,8,1,2,LD,FO,3,0
42,5,9,1,2,LD,FO,2,0
42,5,10,1,1,LD,dO,2,0
42,6,-3,1,1,LD,dO,2,2
42,6,-2,1,2,LD,FO,4,2
42,6,-1,1,2,LD,FO,5,2
42,6,0,1,2,LD,FO,6,2
42,6,1,1,2,LD,FO,0,0
42,6,2,1,2,LD,FO,1,0
42,6,3,1,2,LD,FO,2,0
42,6,4,1,2,LD,FO,5,0
42,6,5,1,2,LD,FO,6,0
42,6,6,1,2,LD,FO,7,0
42,6,7,1,2,LD,FO,0,0
42,6,8,1,2,LD,FO,1,0
42,6,9,1,2,LD,FO,3,0
42,6,10,1,1,LD,dO,2,0
42,7,-2,0,0,LD,cO,4,2
42,7,-1,1,2,LD,FO,5,2
42,7,0,1,2,LD,FO,6,2
42,7,1,1,2,LD,FO,0,0
42,7,2,1,2,LD,FO,1,0
42,7,3,1,2,LD,FO,2,0
42,7,4,1,2,LD,FO,4,0
42,7,5,1,2,LD,FO,5,0
42,7,6,1,2,LD,FO,6,0
42,7,7,1,2,LD,FO,7,0
42,7,8,1,2,LD,FO,0,0
42,7,9,1,2,LD,FO,1,0
42,7,10,0,0,LD,cO,3,0
42,8,0,1,1,LD,aO,6,2
42,8,1,1,2,LD,FO,0,0
42,8,2,1,2,LD,FO,1,0
42,8,3,1,2,LD,FO,2,0
42,8,4,1,2,LD,FO,4,0
42,8,5,1,2,LD,FO,3,0
42,8,6,1,2,LD,FO,5,0
42,8,7,1,2,LD,FO,6,0
42,8,8,1,2,LD,FO,7,0
42,8,9,1,1,LD,aO,0,0
42,9,2,1,1,LD,aO,1,0
42,9,3,1,2,LD,bO,2,0
42,9,4,1,2,LD,FO,4,0
42,9,5,1,2,LD,FO,3,0
42,9,6,1,2,LD,FO,3,0
42,9,7,1,2,LD,bO,5,0
42,9,8,1,1,LD,aO,6,0
42,10,5,0,0,LD,cO,3,0
42,10,6,0,0,LD,cO,3,0
43,-8,-7,1,1,LD,aO,4,1
43,-8,-6,1,2,LD,bO,3,1
43,-8,-5,1,2,LD,bO,3,1
43,-8,-4,1,2,LD,bO,3,1
43,-8,-3,1,2,LD,bO,2,1
43,-8,-2,1,1,LD,aO,1,1
43,-7,-8,1,1,LD,aO,0,2
43,-7,-7,1,2,LD,FO,5,1
43,-7,-6,1,2,LD,FO,4,1
43,-7,-5,1,2,LD,FO,3,1
43,-7,-4,1,2,LD,FO,3,1
43,-7,-3,1,2,LD,FO,2,1
43,-7,-2,1,2,LD,FO,1,1
43,-7,-1,1,2,LD,FO,0,1
43,-7,0,1,1,LD,aO,5,1
43,-6,-9,0,0,LD,cO,2,2
43,-6,-8,1,2,LD,FO,1,2
43,-6,-7,1,2,LD,FO,0,2
43,-6,-6,1,2,LD,FO,5,1
43,-6,-5,1,2,LD,FO,4,1
43,-6,-4,1,2,LD,FO,3,1
43,-6,-3,1,2,LD,FO,2,1
43,-6,-2,1,2,LD,FO,1,1
43,-6,-1,1,2,LD,FO,0,1
43,-6,0,1,2,LD,FO,5,1
43,-6,1,1,2,LD,FO,4,1
43,-6,2,0,0,LD,cO,4,1
43,-5,-9,0,0,LD,cO,3,2
43,-5,-8,1,2,LD,FO,2,2
43,-5,-7,1,2,LD,FO,1,2
43,-5,-6,1,2,LD,FO,0,2
43,-5,-5,1,2,LD,FO,5,1
43,-5,-4,1,2,LD,FM,4,1
43,-5,-3,1,2,LD,FM,2,1
43,-5,-2,1,2,LD,FM,1,1
43,-5,-1,1,2,LD,FO,0,1
43,-5,0,1,2,LD,FO,5,1
43,-5,1,1,2,LD,FO,4,1
43,-5,2,1,2,LD,FO,3,1
43,-5,3,0,0,LD,cO,3,1
43,-4,-9,0,0,LD,cO,3,2
43,-4,-8,1,2,LD,FO,3,2
43,-4,-7,1,2,LD,FO,2,2
43,-4,-6,1,2,LD,FO,1,2
43,-4,-5,1,2,LD,FM,0,2
43,-4,-4,1,2,LD,FM,5,1
43,-4,-3,1,2,LD,bM,4,1
43,-4,-2,1,2,LD,bM,1,1
43,-4,-1,1,2,LD,FM,0,1
43,-4,0,1,2,LD,FM,5,1
43,-4,1,1,2,LD,FO,4,1
43,-4,2,1,2,LD,FO,3,1
43,-4,3,1,2,LD,FO,3,1
43,-4,4,0,0,LD,cO,3,1
43,-3,-9,0,0,LD,cO,4,2
43,-3,-8,1,2,LD,FO,3,2
43,-3,-7,1,2,LD,FO,3,2
43,-3,-6,1,2,LD,FO,2,2
43,-3,-5,1,2,LD,FM,1,2
43,-3,-4,1,1,LD,aM,0,2
43,-3,0,1,1,LD,aM,5,1
43,-3,1,1,2,LD,FM,4,1
43,-3,2,1,2,LD,FO,2,1
43,-3,3,1,2,LD,FO,2,1
43,-3,4,1,2,LD,FO,2,1
43,-3,5,0,0,LD,cO,2,1
43,-2,-8,1,2,LD,FO,4,2
43,-2,-7,1,2,LD,FO,4,2
43,-2,-6,1,2,LD,FO,4,2
43,-2,-5,1,2,LD,FM,4,2
43,-2,2,1,2,LD,FM,1,1
43,-2,3,1,2,LD,FO,1,1
43,-2,4,1,2,LD,FO,1,1
43,-2,5,1,2,LD,FO,1,1
43,-1,-8,1,1,LD,aO,5,2
43,-1,-7,1,2,LD,FO,5,2
43,-1,-6,1,2,LD,FO,5,2
43,-1,-5,1,2,LD,FM,5,2
43,-1,-4,1,1,LD,aM,5,2
43,-1,2,1,1,LD,aM,0,1
43,-1,3,1,2,LD,FM,0,1
43,-1,4,1,2,LD,FO,0,1
43,-1,5,1,2,LD,FO,0,1
43,-1,6,1,1,LD,aO,0,1
43,0,-7,1,2,LD,FO,0,2
43,0,-6,1,2,LD,FO,0,2
43,0,-5,1,2,LD,FO,0,2
43,0,-4,1,2,LD,FM,0,2
43,0,3,1,2,LD,FM,5,0
43,0,4,1,2,LD,FO,5,0
43,0,5,1,2,LD,FO,5,0
43,0,6,1,2,LD,FO,5,0
43,1,-7,1,1,LD,aO,1,2
43,1,-6,1,2,LD,FO,1,2
43,1,-5,1,2,LD,FO,1,2
43,1,-4,1,2,LD,FM,1,2
43,1,-3,1,2,LD,bM,1,2
43,1,3,1,2,LD,bM,4,0
